"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1819416725395496999","Fri Aug 02 16:55:25 +0000 2024","0","Trs aku bingung harus merekomendasikan apa dibawah azarine. Mau aku rekomen stacey tp shadenya bukan dia bgt. Trs akhirnya aku rekomen si hanasui sm imploraa (tp aku blm pernah coba si implora)","1819416729078190551","","apollorhapsody","in","disini","0","0","0","https://x.com/apollorhapsody/status/1819416729078190551","1459022638215417858","apollorhapsody"
"1819416725395496999","Fri Aug 02 16:55:25 +0000 2024","0","Tp dipikir-pikir aku boros bgt di dunia perlippieann hahahahhaah Kemaren ditanya temen rekomendasi liptint karena liptint dia azarine dan menurut dia mahal.. Tapi menurutku azarine tu sebenernya paling affordable dan OK BGT","1819416725395496999","","","in","disini","0","1","0","https://x.com/apollorhapsody/status/1819416725395496999","1459022638215417858","apollorhapsody"
"1819391032787718582","Fri Aug 02 16:38:06 +0000 2024","0","@princeddalgi @cokolezatos sorry ini chemical bukan physical. ss azarine yang physical tuh udah gak ada","1819412367106887875","","princeddalgi","in","angan-angan ","0","2","0","https://x.com/DaVoida_/status/1819412367106887875","1127928187239878658","DaVoida_"
"1819411685440213180","Fri Aug 02 16:35:23 +0000 2024","0","Kode Kecantikan ️ 3 Agu ⏰️ 00:00 sampai habis Diskon 20% s/d 100rb minbel 30rb Kode: BEAUTY03 Khusus produk Kecantikan &amp; Perawatan Rekomendasi toko-toko (diurutkan secara abjad). A Thread: [1/7] Alchemist Fragrance https://t.co/wrf9ITbRAN Azarine https://t.co/6GQ9Ne234y","1819411685440213180","https://pbs.twimg.com/media/GT_ZSIAb0AAw0GN.jpg","","in","Indonesia","0","1","1","https://x.com/AkulahPara/status/1819411685440213180","1640451055111778310","AkulahPara"
"1819411150934864113","Fri Aug 02 16:33:16 +0000 2024","0","Peeling serumnya azarine oke juga. Gak cekat cekit + bikin bersih pori-pori (di aku ya ges beda kulit beda reaksi).","1819411150934864113","","","in","","0","0","0","https://x.com/bukanBeatricemu/status/1819411150934864113","1295875777586634753","bukanBeatricemu"
"1819407573659144705","Fri Aug 02 16:21:43 +0000 2024","0","please buat yang minat segera adopsi saja moisturizer azarine ini. karena dia sangat useless buat muka aku. mumpung sisa expirednya masih setahun lebih ","1819408247025291453","","mudslugg_","in","bekasi","0","0","0","https://x.com/mudslugg_/status/1819408247025291453","1630001905492709376","mudslugg_"
"1819408089457819954","Fri Aug 02 16:21:06 +0000 2024","0","Jb wtb azarine sunscreen yg bisa lewat tokpeddd","1819408089457819954","","","in","","0","8","0","https://x.com/JUALAN_AUTOBASE/status/1819408089457819954","354882092","JUALAN_AUTOBASE"
"1819407573659144705","Fri Aug 02 16:19:03 +0000 2024","1","WTS Preloved Azarine Oil Free Brightening Daily Moisturizer (Turun Harga Diri jarang pake karena ga cocok isinya kurleb 60-70% exp nov 2025 co via : 24.5k (net) : bekasi/banten wts wtb skincare azarine moisturizer","1819407573659144705","","","in","bekasi","1","1","1","https://x.com/mudslugg_/status/1819407573659144705","1630001905492709376","mudslugg_"
"1819407228098789600","Fri Aug 02 16:17:47 +0000 2024","0","Cek Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++ 40ml dengan harga Rp31.000. Dapatkan di Shopee sekarang! https://t.co/kDYuFXR4eH","1819407254250226020","","lhjmrk","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/lhjmrk/status/1819407254250226020","1305149977648226304","lhjmrk"
"1819318621627470251","Fri Aug 02 16:08:46 +0000 2024","0","@ohmy_beautybank St ku dry skin pernah pake ini tapi ga ngerasain efek2 apa mungkin kurang ngelembabin di aku. Trs skg pakenya toner azarine yg moisture rich hydrating itu mayan enak sih apalg setelahnya pake moist the originote mantap jadi lembab bgt kulitkuu‍↕️","1819404988747010123","","ohmy_beautybank","in","","0","0","0","https://x.com/piecesofeca/status/1819404988747010123","1697510215670005760","piecesofeca"
"1818959684772245661","Fri Aug 02 15:56:57 +0000 2024","0","@womanfeeds_id Toner cosrx propolis Essence cosrx snail mucin Toner skin1004 yg kuning Retinol azarine Moist niacella Cosrx &amp; skin1004 adalah koentji","1819402011479363669","","womanfeeds_id","in","+62","0","0","0","https://x.com/ill__xxx_/status/1819402011479363669","904130551535124480","ill__xxx_"
"1819381343358509106","Fri Aug 02 15:45:48 +0000 2024","0","@itodakimasu_ Udah coba azarine yang acne?","1819399207637471495","","itodakimasu_","in","single","0","1","0","https://x.com/akkksani/status/1819399207637471495","1219894132740509696","akkksani"
"1819367595814133973","Fri Aug 02 15:41:40 +0000 2024","1","@frogieight 7. Dengerin musik skroll tl atw egk tiktok 8. Basic skincare + serum exfo azarine 9. Pernahh 10. Waktu caratland kemarin 11. Fear - Seventeen 12. Sama unggass 13. Bisa dibilang iya sihh... 14. Semuaa memberr 15. Punya thryphobia sama acrophobia 16. 17. 18. https://t.co/qWM0aBwZ4I","1819398165214515334","https://pbs.twimg.com/media/GT_M_LraQAAURHQ.jpg","voyageyz","in","she/her","0","1","0","https://x.com/voyageyz/status/1819398165214515334","1755177957663076352","voyageyz"
"1819392709150626267","Fri Aug 02 15:19:59 +0000 2024","0","Temukan Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ di Blibli lagi diskon 10% harganya jadi Rp58.500! Coba buka link-nya deh: https://t.co/HnJneukLXT","1819392709150626267","","","in","Indonesia","0","0","0","https://x.com/Ph13n/status/1819392709150626267","896916832359038976","Ph13n"
"1819381343358509106","Fri Aug 02 15:00:08 +0000 2024","0","@itodakimasu_ Bukann yg satunyanya yg biasa di iklan azarine ituloo yg bening","1819387713596150093","","itodakimasu_","in","mlg","0","1","0","https://x.com/Sugar_Sayang/status/1819387713596150093","1472775178601963521","Sugar_Sayang"
"1819027803146424409","Fri Aug 02 14:59:10 +0000 2024","0","@womanfeeds_id Lip tint nya omg nderr sama azarine","1819387470544622021","","womanfeeds_id","in","🌻","0","0","0","https://x.com/ranitidinehcl_/status/1819387470544622021","1717528560553041920","ranitidinehcl_"
"1819381343358509106","Fri Aug 02 14:52:44 +0000 2024","0","@itodakimasu_ Azarine maybe itu paling ringan di kulit wajah dibanding Wardah.","1819385852277280812","","itodakimasu_","in","","0","0","0","https://x.com/ray22256/status/1819385852277280812","1739877082249777152","ray22256"
"1814142427412005246","Fri Aug 02 14:51:09 +0000 2024","0","@icaaapdeh @AzarineCosmetic exfo tonernya mantep bgt aku belum pernah coba ni tonernyq azarine","1819385452878827598","","icaaapdeh","in","beauty zone","0","0","0","https://x.com/diveppie/status/1819385452878827598","1389670739746328577","diveppie"
"1819377439635914783","Fri Aug 02 14:49:47 +0000 2024","0","WTS List produk (pt.4) *harga scroll ke atas Skin1004 Hyalu-Cica - Sun Serum 50ml - Sleeping Pack Mask 100ml Lainnya - Some By Mi SBM Yuja Niacin Toner 150ml - Azarine Sunscreen: Hydramax Cicamide Mist - Facetology SS - Biore Aqua Rich Watery Gel SS Face &amp; Body 70ml","1819385111026307368","","searinisa","in","Jawa Barat","0","1","0","https://x.com/searinisa/status/1819385111026307368","1576580386658086913","searinisa"
"1819383556457877990","Fri Aug 02 14:45:08 +0000 2024","0","@discountfess Wkwk sama ih sama rp 1 dh gada lg :(","1819383942073799021","","discountfess","in","wa➸","0","0","0","https://x.com/bigwinyook/status/1819383942073799021","1362378952837238785","bigwinyook"
"1819381343358509106","Fri Aug 02 14:44:19 +0000 2024","1","@itodakimasu_ Pake azarine aja.. aku oily skin juga dan cocok apalagi aku yg sering pake buat base makeup ga gampang ngelopek","1819383733231014231","","itodakimasu_","in","mlg","0","1","0","https://x.com/Sugar_Sayang/status/1819383733231014231","1472775178601963521","Sugar_Sayang"
"1819339434141086012","Fri Aug 02 14:42:33 +0000 2024","2","@sleepytinkerxx Yes! Roma Kelapa https://t.co/TqsYyOQVuj Azarine Cosmetic https://t.co/46ldJn4Oju","1819383290903638417","","sleepytinkerxx","in","","0","0","0","https://x.com/DA_LMH/status/1819383290903638417","1347825449318154240","DA_LMH"
"1763188997222994368","Fri Aug 02 14:37:18 +0000 2024","0","@yeellow_rosecat Done kak","1819381969425440834","","yeellow_rosecat","in","Jawa Timur","0","0","0","https://x.com/zadastuff/status/1819381969425440834","1223560338441830401","zadastuff"
"1819379779633926320","Fri Aug 02 14:28:36 +0000 2024","0","Padahal roma kelapa sama azarine dari Indonesia tapi lebih milih di Malaysia ","1819379779633926320","","","in","","0","1","0","https://x.com/dazzlingaquaaa/status/1819379779633926320","1035912024948072449","dazzlingaquaaa"
"1819379083433910488","Fri Aug 02 14:25:50 +0000 2024","0","udah guys gue pamit undur diri","1819379083433910488","","","in","","0","0","0","https://x.com/ssailerrmun/status/1819379083433910488","1273237135814848512","ssailerrmun"
"1819375973688922143","Fri Aug 02 14:23:56 +0000 2024","1","@itsneestle Ap yh... kalo skinker ak simpel kali 1 Mw nivea (dapet gratisan) 2 Fw 27degrees (kalo habis mo coba yg lain) 3 Toner hadalabo 4 Moist 27degrees jg (mau balik hadalabo keknya) 5 ss azarine oren 6 Lipmask emina pink","1819378606482903141","","itsneestle","in","","0","0","0","https://x.com/elkiraihan/status/1819378606482903141","1790684571186642944","elkiraihan"
"1819377710868975625","Fri Aug 02 14:20:23 +0000 2024","0","sac udah ya sac.....","1819377710868975625","","","in","","0","0","0","https://x.com/ssailerrmun/status/1819377710868975625","1273237135814848512","ssailerrmun"
"1819376873186775211","Fri Aug 02 14:17:28 +0000 2024","0","gue kasi permen atu atu","1819376977285206059","","ssailerrmun","in","","0","0","0","https://x.com/ssailerrmun/status/1819376977285206059","1273237135814848512","ssailerrmun"
"1819376873186775211","Fri Aug 02 14:17:03 +0000 2024","1","ayo dek masuk gizi dek taun depan himanya gue tenang aja gue kasi main hp sepuasnya","1819376873186775211","","","in","","0","1","0","https://x.com/ssailerrmun/status/1819376873186775211","1273237135814848512","ssailerrmun"
"1819341528059249030","Fri Aug 02 14:12:04 +0000 2024","0","@womanfeeds_id Ombrella baunya gak enak udah 2 kali beli masih sama baunya Bnb yg pernah viral cepet basi dan gaada stainnya Focallure yg pernah viral lengketttt Azarine gaada stainnya di aku Hanasui cpt kering dan bikin item Raecca baunya cepet berubah Myb vinyl dan matte ink lengket bgt","1819375620507496556","","womanfeeds_id","in","Exoplanet","0","0","0","https://x.com/irenedibacayrin/status/1819375620507496556","1287521566775902208","irenedibacayrin"
"1819375263941382308","Fri Aug 02 14:10:39 +0000 2024","0","anak gizi klo gibah pasti gibahin dia","1819375263941382308","","","in","","0","0","0","https://x.com/ssailerrmun/status/1819375263941382308","1273237135814848512","ssailerrmun"
"1819375231418749109","Fri Aug 02 14:10:32 +0000 2024","0","tebak gibahin siapa https://t.co/C2VZZzrQTu","1819375231418749109","https://pbs.twimg.com/media/GT-4IN6a4AAHV2b.jpg","","in","","0","0","0","https://x.com/ssailerrmun/status/1819375231418749109","1273237135814848512","ssailerrmun"
"1819375050736500818","Fri Aug 02 14:09:49 +0000 2024","0","isaac dendam kesumat sm si r","1819375050736500818","","","in","","0","0","0","https://x.com/ssailerrmun/status/1819375050736500818","1273237135814848512","ssailerrmun"
"1819348358290722932","Fri Aug 02 13:58:47 +0000 2024","30","@womanfeeds_id Kalo mau lippies murah 40ribuan ringan polll gk bikin bibir kering cocok dipake daily stain nya nampolll + shade nya cantik wajib cobain Emina &amp; Azarine iniyy‼️ https://t.co/ceHq35p5yJ","1819372273813663766","https://pbs.twimg.com/media/GT-1by3aIAAL28t.jpg","womanfeeds_id","in","","0","1","3","https://x.com/nrosynr/status/1819372273813663766","1760478959219957760","nrosynr"
"1818971487707222170","Fri Aug 02 13:54:53 +0000 2024","0","@troublemood Iya gue sempet kepo azarine sih. Btw kalau suka matte checkmattenya somethinc mayan tapi idolnya kering kayak kertas","1819371294418464815","","troublemood","in","#cyberaccount","0","1","0","https://x.com/amouralle/status/1819371294418464815","1133490604833271809","amouralle"
"1819293096754204848","Fri Aug 02 13:54:17 +0000 2024","0","@ohmy_beautybank AZARINE!!! Bagus tau pake azarine cobain deh","1819371141330616358","","ohmy_beautybank","in","404 not found","0","0","0","https://x.com/inijolie/status/1819371141330616358","4633980493","inijolie"
"1819369881714020428","Fri Aug 02 13:49:16 +0000 2024","0","ISAAC ISTIGHFAR","1819369881714020428","","","in","","0","0","0","https://x.com/ssailerrmun/status/1819369881714020428","1273237135814848512","ssailerrmun"
"1819355237398073847","Fri Aug 02 13:48:25 +0000 2024","0","@ohmy_beautybank Azarine ijooo","1819369665359221120","","ohmy_beautybank","in","your lap","0","0","0","https://x.com/mikuahanget/status/1819369665359221120","1375712424116948993","mikuahanget"
"1819369357459476916","Fri Aug 02 13:47:11 +0000 2024","1","Gw kaya gini jg krn jrg di apresiasi keluarga.. Pas kuliah dpt tmn yg apa2 dirayain pas temenan w dikasi surprise bingung responnya gimanaaa? wkwk Tiap ada yg muji apa2 juga bingung ngresponnya","1819369357459476916","","","in","wa➸","0","0","0","https://x.com/bigwinyook/status/1819369357459476916","1362378952837238785","bigwinyook"
"1819368823130411242","Fri Aug 02 13:45:04 +0000 2024","0","‼️OPEN JASTIP SOCIAL CHIC‼️FEE ONLY 10-15k banyak brand skincare beberapa dari somethinc azarine camille msglow dll xixi boleeeh join dulu aja grupnya sekalian liat2 katalog https://t.co/EFABtA9Uj9 https://t.co/I4nfYM6cWu","1819368823130411242","https://pbs.twimg.com/media/GT-yTGUb0AI4N4O.jpg","","in","date/me","0","1","0","https://x.com/spotydizz/status/1819368823130411242","1554485564547944449","spotydizz"
"1819368292450201798","Fri Aug 02 13:42:57 +0000 2024","0","‼️OPEN JASTIP SOCIAL CHIC‼️FEE ONLY 10-15k banyak brand skincare beberapa dari somethinc azarine camille msglow dll xixi boleeeh join dulu aja grupnya sekalian liat2 katalog https://t.co/EFABtA9Uj9 https://t.co/JBKMR0ybc3","1819368292450201798","https://pbs.twimg.com/media/GT-x0MUboAAUu2o.jpg","","in","date/me","0","1","0","https://x.com/spotydizz/status/1819368292450201798","1554485564547944449","spotydizz"
"1819367741167751451","Fri Aug 02 13:40:46 +0000 2024","0","isaac ketikan lu di jaga minimal","1819367741167751451","","","in","","0","0","0","https://x.com/ssailerrmun/status/1819367741167751451","1273237135814848512","ssailerrmun"
"1819367266791923837","Fri Aug 02 13:39:00 +0000 2024","0","kentut kentut kentut","1819367297691394365","","ssailerrmun","in","","0","0","0","https://x.com/ssailerrmun/status/1819367297691394365","1273237135814848512","ssailerrmun"
"1819367266791923837","Fri Aug 02 13:38:53 +0000 2024","0","5s kentut","1819367266791923837","","","in","","0","1","0","https://x.com/ssailerrmun/status/1819367266791923837","1273237135814848512","ssailerrmun"
"1819351025398305154","Fri Aug 02 12:34:21 +0000 2024","0","WTS/Want To Sell Azarine Moisture Rich Hydrating Toner (50K) ~Barang NEW ~Original store ~Exp: 07/2026 Kalo mau tanya2 boleh dm yaa Tangerang Bisa checkout lewat toko #zonauang #zonajajan #zonaba #wts #wtb https://t.co/aaxKgZIm1D","1819351025398305154","https://pbs.twimg.com/media/GT-iHFyW8AAHwr5.jpg","","in","","0","0","0","https://x.com/prettiestyeoja/status/1819351025398305154","1495309656809676800","prettiestyeoja"
"1819241966863106112","Fri Aug 02 12:29:58 +0000 2024","0","@thismyplace_ 45k kak bisa req ss azarine yang lainn https://t.co/0tr3MzltPZ","1819349925236560032","https://pbs.twimg.com/media/GT-hHEXaQAAp5ir.jpg","thismyplace_","in","","0","1","0","https://x.com/temnbaga/status/1819349925236560032","857374746278674432","temnbaga"
"1819341528059249030","Fri Aug 02 12:26:42 +0000 2024","0","@womanfeeds_id Ombrella totem - kering keriput di bibir Azarine tint - patchy gampang ilang warnany gonjreng bgt buset Myb vinyl - lengket ga sepigmented itu ga transferproof (touch upnya susah lgi) After beaute - gmpg ilang Myb yg tutup item - kering coo Vsline tinted - kering keriput","1819349103903756493","","womanfeeds_id","in","","0","0","0","https://x.com/belleightt/status/1819349103903756493","1255023172811776001","belleightt"
"1819348883325231197","Fri Aug 02 12:25:50 +0000 2024","2","‼️OPEN JASTIP SOCIAL CHIC‼️FEE ONLY 10-15k banyak brand skincare beberapa dari somethinc azarine camille msglow dll xixi boleeeh join dulu aja grupnya sekalian liat2 katalog https://t.co/EFABtA9Uj9 https://t.co/MhyLlEvcEh","1819348883325231197","https://pbs.twimg.com/media/GT-gKnHbcAAsR1L.jpg","","in","date/me","0","0","0","https://x.com/spotydizz/status/1819348883325231197","1554485564547944449","spotydizz"
"1819341528059249030","Fri Aug 02 12:25:50 +0000 2024","0","@womanfeeds_id liptint azarine: oksidasi bangettt hanasui lip glazed: kering bgtt pdhl udh pake lipbalm sebelumnya","1819348882217959895","","womanfeeds_id","in","Indonesia","0","0","0","https://x.com/sblllzh/status/1819348882217959895","1691266623817359360","sblllzh"
"1819039349666984257","Fri Aug 02 12:20:19 +0000 2024","0","@donsteacup Kalo di aku azarine lebih oke sih kak soalnya lebih nutup warna bibir tintnya nyala warnanya tapi transfernya lumayan. Kalo bnb ini dia gak terlalu nutup warna bibir jadi pakenya harus agak ekstra tintnya sheer tp transfernya gak heboh.","1819347496566722636","","donsteacup","in","","0","0","0","https://x.com/Whitebo412D/status/1819347496566722636","1488068299506126848","Whitebo412D"
"1819344289199215042","Fri Aug 02 12:07:34 +0000 2024","0","pgn beli liptint gitu mending sea makeup atau azarine yh","1819344289199215042","","","in","","0","0","0","https://x.com/siuwiuo_o/status/1819344289199215042","1490936361272344576","siuwiuo_o"
"1819343317030822387","Fri Aug 02 12:03:43 +0000 2024","453","BLOOMING #MSBB4nniversary DEALS Spesial anniversary yang ke-4 MSBB kasih diskon murah meriah buat warga Jogja SERBA 40K 70K DAPAT 3 (worth to 528k) Ada Avoskin Lacoco Azarine BLP BASE Kitschy Luxcrime Somethinc Oasea dan masih banyak lagi. https://t.co/jjWycvxQeT","1819343317030822387","https://pbs.twimg.com/media/GT-asPiWMAAM160.jpg","","in","","70","84","30","https://x.com/msbb_id/status/1819343317030822387","1299973839573508097","msbb_id"
"1819321298193207692","Fri Aug 02 12:01:09 +0000 2024","1","@ohmy_beautybank Hadalabo atau azarine","1819342670332035179","","ohmy_beautybank","in","","0","0","0","https://x.com/yukyulfa/status/1819342670332035179","1485250272813531142","yukyulfa"
"1799786921604059618","Fri Aug 02 11:48:54 +0000 2024","0","@UGM_FESS kostku ada nderr di kocoran kost azarine gitu yg mau dm ya periodenya sampe oktober akhir","1819339590635082228","","UGM_FESS","in","","0","1","0","https://x.com/ikokbelajar/status/1819339590635082228","1672917675079778304","ikokbelajar"
"1819271946204598600","Fri Aug 02 11:47:13 +0000 2024","0","@noonaamee__ Berarti aku nyaraninnya ganti azarine aja. Enak tip nya!! Gampang di apus jg kalo msh awal2 blm nge sett xixi","1819339165626188115","","noonaamee__","in","enfj","0","1","0","https://x.com/milkteakuy/status/1819339165626188115","607902428","milkteakuy"
"1819332445944348859","Fri Aug 02 11:32:15 +0000 2024","1","@diaryfckmylife Liptint: Azarine emina bnb Lipcream: wardah hanasui","1819335397471846748","","diaryfckmylife","in","","0","0","0","https://x.com/Rydicoulous/status/1819335397471846748","4500224472","Rydicoulous"
"1819333650837917886","Fri Aug 02 11:25:18 +0000 2024","0","CAKEPNYA OI https://t.co/eX3nVh1qmw","1819333650837917886","https://pbs.twimg.com/media/GT-ST9nb0AQdyba.jpg","","in","","0","0","0","https://x.com/ssailerrmun/status/1819333650837917886","1273237135814848512","ssailerrmun"
"1819333281252626760","Fri Aug 02 11:23:50 +0000 2024","1","Azarine City Defense Aqua Essence Sun Shield Serum SPF50 PA++++ 100ml seharga Rp46.650. Dapatkan sekarang juga di Shopee! https://t.co/S1bqUg51HG https://t.co/uOhtcYUphc","1819333281252626760","https://pbs.twimg.com/media/GT-R-mPb0AM6PXZ.jpg","","in","Indonesia","0","0","0","https://x.com/berburusales/status/1819333281252626760","1581884899560423424","berburusales"
"1819332445944348859","Fri Aug 02 11:21:40 +0000 2024","0","@diaryfckmylife Azarine juga bagus yang collab sama red velvet itu","1819332736861327446","","diaryfckmylife","in","MDNI","0","0","0","https://x.com/horkny/status/1819332736861327446","244840441","horkny"
"1819329300237013128","Fri Aug 02 11:08:01 +0000 2024","0","[Twin Pack Gel] Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ [2x50ml] [LOLOS UJI INVIVO INVITRO] BEST SELLER sunscreen kulit berminyak berjerawat https://t.co/V53zxWCIIm https://t.co/qEKtMv6k62","1819329300237013128","https://pbs.twimg.com/media/GT-OWakXsAAmZrz.jpg","","in","","0","0","0","https://x.com/racun___id/status/1819329300237013128","1410111738633019399","racun___id"
"1819329077183963412","Fri Aug 02 11:07:08 +0000 2024","0","Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ [LOLOS UJI INVIVO INVITRO] Sunscreen Gel Untuk Kulit Berminyak Berjerawat Sensitif 40ml https://t.co/sPwIWdxspt https://t.co/6puNK9D0hD","1819329077183963412","https://pbs.twimg.com/media/GT-OJcEWAAAkZzl.jpg","","in","","0","0","0","https://x.com/racun___id/status/1819329077183963412","1410111738633019399","racun___id"
"1819292647506563509","Fri Aug 02 08:42:22 +0000 2024","0","cuma pake voc toko Azarine diskon 50% s.d. 20k ‼️ https://t.co/JG4Bs2nmu1","1819292647506563509","https://pbs.twimg.com/media/GT9tAzRb0AAwJpT.jpg","","in","alhamdulillah","0","0","0","https://x.com/diskonsorecu/status/1819292647506563509","1567193393348104194","diskonsorecu"
"1819292271055094137","Fri Aug 02 08:40:52 +0000 2024","0","enak bgt gue makan aja semenit doang der ampe mo muntah","1819292271055094137","","","in","","0","0","0","https://x.com/ssailerrmun/status/1819292271055094137","1273237135814848512","ssailerrmun"
"1819291822830899312","Fri Aug 02 08:39:06 +0000 2024","0","udah capek idup kagak dapet kim younghoon buat apa gue jalanin hidup ini dengan penuh semangat","1819291822830899312","","","in","","0","0","0","https://x.com/ssailerrmun/status/1819291822830899312","1273237135814848512","ssailerrmun"
"1819268943795888468","Fri Aug 02 08:37:16 +0000 2024","0","@chiyoozu ada yg cakep","1819291364330557683","","chiyoozu","in","","0","1","0","https://x.com/ssailerrmun/status/1819291364330557683","1273237135814848512","ssailerrmun"
"1819268943795888468","Fri Aug 02 08:37:01 +0000 2024","0","@chiyoozu kagak","1819291299620557047","","chiyoozu","in","","0","1","0","https://x.com/ssailerrmun/status/1819291299620557047","1273237135814848512","ssailerrmun"
"1819283621263577373","Fri Aug 02 08:06:30 +0000 2024","3","sunscreen Azarine Hydrasoothe cuma 30 ribu ‼️ https://t.co/9cdddhE056 pake voc toko diskon 50% s.d. 20k di bawah produk https://t.co/ckR6JcsYxo","1819283621263577373","https://pbs.twimg.com/media/GT9kzkCb0AENSg1.jpg","","in","alhamdulillah","0","1","0","https://x.com/diskonsorecu/status/1819283621263577373","1567193393348104194","diskonsorecu"
